Id	Cvs[1]	Cvs[2]	Cvs[3]	CvContent[1]	CvContent[2]	CvContent[3]
107069	107069	207069	307069	这个时间需要及时补充能源，不然下午可不会好过——我？我比你强那么多，不补充能量也无所谓。	这个时间需要及时补充能源，不然下午可不会好过——我？我比你强那么多，不补充能量也无所谓。	这个时间需要及时补充能源，不然下午可不会好过——我？我比你强那么多，不补充能量也无所谓。
107070	107070	207070	307070	早点休息对你有好处，不听我的你就等着吃亏吧。	早点休息对你有好处，不听我的你就等着吃亏吧。	早点休息对你有好处，不听我的你就等着吃亏吧。
107071	107071	207071	307071	你认不认可都没关系，反正我的目标只有超过露西亚！	你认不认可都没关系，反正我的目标只有超过露西亚！	你认不认可都没关系，反正我的目标只有超过露西亚！
107072	107072	207072	307072	你带领的队伍都是这样傻兮兮的吗？	你带领的队伍都是这样傻兮兮的吗？	你带领的队伍都是这样傻兮兮的吗？
107073	107073	207073	307073	来到这个小队之后我一天之内说的话比在肃清部队一周都要多……	来到这个小队之后我一天之内说的话比在肃清部队一周都要多……	来到这个小队之后我一天之内说的话比在肃清部队一周都要多……
107074	107074	207074	307074	比战斗更有意义的事情……你、你会给我的提示的吧！	比战斗更有意义的事情……你、你会给我的提示的吧！	比战斗更有意义的事情……你、你会给我的提示的吧！
107075	107075	207075	307075	我会变得更强大，让你觉得我在你身边是理所应当的。	我会变得更强大，让你觉得我在你身边是理所应当的。	我会变得更强大，让你觉得我在你身边是理所应当的。
107076	107076	207076	307076	咳，当然，你要是开口的话，不管怎样我都会留在你身边的。	咳，当然，你要是开口的话，不管怎样我都会留在你身边的。	咳，当然，你要是开口的话，不管怎样我都会留在你身边的。
107077	107077	207077	307077	我承认，不知不觉，你好像变得比战斗更加重要了……	我承认，不知不觉，你好像变得比战斗更加重要了……	我承认，不知不觉，你好像变得比战斗更加重要了……
107078	107078	207078	307078	不知道在你心里，我是什么位置呢？	不知道在你心里，我是什么位置呢？	不知道在你心里，我是什么位置呢？
107079	107079	207079	307079	我体验过意识海沸腾的滋味——因为你。	我体验过意识海沸腾的滋味——因为你。	我体验过意识海沸腾的滋味——因为你。
107080	107080	207080	307080	你这是在讨好我吗？	你这是在讨好我吗？	你这是在讨好我吗？
107081	107081	207081	307081	我只是为了更好的战斗罢了。	我只是为了更好的战斗罢了。	我只是为了更好的战斗罢了。
107082	107082	207082	307082	嗯，让我看看战斗力加强没有。	嗯，让我看看战斗力加强没有。	嗯，让我看看战斗力加强没有。
107083	107083	207083	307083	我、我才没有主动找你搞好关系……	我、我才没有主动找你搞好关系……	我、我才没有主动找你搞好关系……
107084	107084	207084	307084	我会盯着你的！	我会盯着你的！	我会盯着你的！
107085	107085	207085	307085	大概再也没有其他人能和我构筑这样的关系了。	大概再也没有其他人能和我构筑这样的关系了。	大概再也没有其他人能和我构筑这样的关系了。
107086	107086	207086	307086	原来我们之间……可以做到这么亲密吗？	原来我们之间……可以做到这么亲密吗？	原来我们之间……可以做到这么亲密吗？
107087	107087	207087	307087	为、为什么我的意识海好像快要沸腾了……	为、为什么我的意识海好像快要沸腾了……	为、为什么我的意识海好像快要沸腾了……
107088	107088	207088	307088	我这个肯定是最好的，你快收下。	我这个肯定是最好的，你快收下。	我这个肯定是最好的，你快收下。
107089	107089	207089	307089	这可是我送给你的！	这可是我送给你的！	这可是我送给你的！
107090	107090	207090	307090	我的礼物你必须好好珍藏！	我的礼物你必须好好珍藏！	我的礼物你必须好好珍藏！
107091	107091	207091	307091	反正喜不喜欢都送给你了，不允许退货哦！	反正喜不喜欢都送给你了，不允许退货哦！	反正喜不喜欢都送给你了，不允许退货哦！
107092	107092	207092	307092	你在发什么呆啊？	你在发什么呆啊？	你在发什么呆啊？
107093	107093	207093	307093	感染体都要打到家门口了！你还这么无所事事吗！	感染体都要打到家门口了！你还这么无所事事吗！	感染体都要打到家门口了！你还这么无所事事吗！
107094	107094	207094	307094	我数三声，你再不理我，我就……我就……不理你了！	我数三声，你再不理我，我就……我就……不理你了！	我数三声，你再不理我，我就……我就……不理你了！
107095	107095	207095	307095	我的存在还不足以让你只专注我吗？	我的存在还不足以让你只专注我吗？	我的存在还不足以让你只专注我吗？
107096	107096	207096	307096	我知道人类还很弱，没办法无休止的战斗——所以你还是休息一下吧。	我知道人类还很弱，没办法无休止的战斗——所以你还是休息一下吧。	我知道人类还很弱，没办法无休止的战斗——所以你还是休息一下吧。
107097	107097	207097	307097	看在你这么脆弱的份上，我允许你去休息一会~	看在你这么脆弱的份上，我允许你去休息一会~	看在你这么脆弱的份上，我允许你去休息一会~
107098	107098	207098	307098	你觉得我很愿意看你生病受伤吗？还不快去休息啦！	你觉得我很愿意看你生病受伤吗？还不快去休息啦！	你觉得我很愿意看你生病受伤吗？还不快去休息啦！
107099	107099	207099	307099	不要逞强，我并不希望你现在倒下。我和你还有很长的路要走。	不要逞强，我并不希望你现在倒下。我和你还有很长的路要走。	不要逞强，我并不希望你现在倒下。我和你还有很长的路要走。
107100	107100	207100	307100	准备好了吗？	准备好了吗？	准备好了吗？
107101	107101	207101	307101	动作快一点，我可是迫不及待要上场！	动作快一点，我可是迫不及待要上场！	动作快一点，我可是迫不及待要上场！
107102	107102	207102	307102	你再这么慢的话，下一次就换你等我！	你再这么慢的话，下一次就换你等我！	你再这么慢的话，下一次就换你等我！
107103	107103	207103	307103	以后要睡懒觉的话，记得喊上我一起……	以后要睡懒觉的话，记得喊上我一起……	以后要睡懒觉的话，记得喊上我一起……
107104	107104	207104	307104	你是不是想放弃这个基地？	你是不是想放弃这个基地？	你是不是想放弃这个基地？
107105	107105	207105	307105	好好交代吧，这么长时间去哪儿了？	好好交代吧，这么长时间去哪儿了？	好好交代吧，这么长时间去哪儿了？
107106	107106	207106	307106	这位指挥官先生，你好像连错基地了？哼……	这位指挥官先生，你好像连错基地了？哼……	这位指挥官先生，你好像连错基地了？哼……
107107	107107	207107	307107	我……我还以为你……我不准你再走了！	我……我还以为你……我不准你再走了！	我……我还以为你……我不准你再走了！
107151	107151	207151	307151	渣滓，死在我的手里吧！	渣滓，死在我的手里吧！	渣滓，死在我的手里吧！
107152	107152	207152	307152	别挡路！！	别挡路！！	别挡路！！
107153	107153	207153	307153	下地狱吧!	下地狱吧!	下地狱吧!
107154	107154	207154	307154	统统化为尘埃从这个世界消失吧！	统统化为尘埃从这个世界消失吧！	统统化为尘埃从这个世界消失吧！
107155	107155	207155	307155	切……找死！	切……找死！	切……找死！
107156	107156	207156	307156	注意一点！你想让我们都重启吗！	注意一点！你想让我们都重启吗！	注意一点！你想让我们都重启吗！
107157	107157	207157	307157	我会让你……百万倍偿还的……	我会让你……百万倍偿还的……	我会让你……百万倍偿还的……
107158	107158	207158	307158	果然还是需要我的帮忙啊！	果然还是需要我的帮忙啊！	果然还是需要我的帮忙啊！
107159	107159	207159	307159	叫我吗？	叫我吗？	叫我吗？
107160	107160	207160	307160	渣滓，死在我的手里吧！	渣滓，死在我的手里吧！	渣滓，死在我的手里吧！
107161	107161	207161	307161	别挡路！！	别挡路！！	别挡路！！
107162	107162	207162	307162	下地狱吧!	下地狱吧!	下地狱吧!
107163	107163	207163	307163	统统化为尘埃从这个世界消失吧！	统统化为尘埃从这个世界消失吧！	统统化为尘埃从这个世界消失吧！
